File Path,Line Number,Type,Pattern,Severity,Match,Message,Code
resources\js\Examples\EpisodeCardWithMacValidation.tsx,155,tailwind-class,background,warning,bg-blue-100,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""mt-3 p-3 rounded-lg bg-blue-100"">"
resources\js\Examples\EpisodeCardWithMacValidation.tsx,156,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""text-xs font-medium mb-1"">Recommended Action</p>"
resources\js\Examples\EpisodeCardWithMacValidation.tsx,157,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""text-xs"">Complete all required documentation: Failed conservative treatment documentation</p>"
resources\js\Examples\EpisodeCardWithMacValidation.tsx,166,tailwind-class,text,warning,text-lg,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h2 className=""text-lg font-semibold mb-4"">Key Benefits of MAC Validation Integration</h2>"
resources\js\Examples\EpisodeCardWithMacValidation.tsx,168,tailwind-class,background,warning,bg-white,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""p-4 bg-white rounded-lg shadow"">"
resources\js\Examples\EpisodeCardWithMacValidation.tsx,169,tailwind-class,text,warning,text-blue-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h3 className=""font-medium text-blue-600 mb-2"">Immediate Risk Visibility</h3>"
resources\js\Examples\EpisodeCardWithMacValidation.tsx,170,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""text-sm text-gray-600"">See denial risks before submission with color-coded indicators</p>"
resources\js\Examples\EpisodeCardWithMacValidation.tsx,172,tailwind-class,background,warning,bg-white,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""p-4 bg-white rounded-lg shadow"">"
resources\js\Examples\EpisodeCardWithMacValidation.tsx,173,tailwind-class,text,warning,text-green-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h3 className=""font-medium text-green-600 mb-2"">Financial Impact</h3>"
resources\js\Examples\EpisodeCardWithMacValidation.tsx,174,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""text-sm text-gray-600"">Understand potential denial amounts and approval confidence</p>"
resources\js\Examples\EpisodeCardWithMacValidation.tsx,176,tailwind-class,background,warning,bg-white,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""p-4 bg-white rounded-lg shadow"">"
resources\js\Examples\EpisodeCardWithMacValidation.tsx,177,tailwind-class,text,warning,text-purple-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h3 className=""font-medium text-purple-600 mb-2"">Actionable Recommendations</h3>"
resources\js\Examples\EpisodeCardWithMacValidation.tsx,178,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""text-sm text-gray-600"">Get specific steps to improve approval chances</p>"
resources\js\Examples\EpisodeCardWithMacValidation.tsx,180,tailwind-class,background,warning,bg-white,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"<div className=""p-4 bg-white rounded-lg shadow"">"
resources\js\Examples\EpisodeCardWithMacValidation.tsx,181,tailwind-class,text,warning,text-orange-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<h3 className=""font-medium text-orange-600 mb-2"">LCD Compliance</h3>"
resources\js\Examples\EpisodeCardWithMacValidation.tsx,182,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""text-sm text-gray-600"">Track missing documentation and compliance issues</p>"
resources\js\Components\ThemeToggle.tsx,17,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<span className={`text-sm font-medium ${isDark ? 'text-white/75' : 'text-gray-700'}`}>"
resources\js\Components\ThemeToggle.tsx,26,tailwind-class,border,warning,border-gray-300,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"${isDark ? 'bg-white/10 border border-white/20' : 'bg-gray-200 border border-gray-300'}"
resources\js\Components\ThemeToggle.tsx,35,tailwind-class,background,warning,bg-white,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"${isDark ? 'translate-x-7 bg-white' : 'translate-x-0 bg-gray-700'}"
resources\js\Components\ThemeToggle.tsx,35,tailwind-class,background,warning,bg-gray-700,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"${isDark ? 'translate-x-7 bg-white' : 'translate-x-0 bg-gray-700'}"
resources\js\Components\ThemeToggle.tsx,48,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<FiMoon className={`w-3 h-3 transition-opacity duration-300 ${isDark ? 'opacity-0' : 'opacity-30 text-gray-500'}`} />"
resources\js\Components\ThemeToggle.tsx,67,tailwind-class,background,warning,bg-gray-100,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,": 'text-gray-600 hover:text-gray-900 hover:bg-gray-100'"
resources\js\Components\Select.tsx,41,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"""block text-sm font-medium mb-2"","
resources\js\Components\Select.tsx,45,tailwind-class,text,warning,text-red-400,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"{required && <span className={theme === 'dark' ? 'text-red-400 ml-1' : 'text-red-600 ml-1'}>*</span>}"
resources\js\Components\Select.tsx,45,tailwind-class,text,warning,text-red-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"{required && <span className={theme === 'dark' ? 'text-red-400 ml-1' : 'text-red-600 ml-1'}>*</span>}"
resources\js\Components\Select.tsx,65,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"""mt-2 text-sm flex items-center"","
resources\js\Components\Select.tsx,66,tailwind-class,text,warning,text-red-400,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"theme === 'dark' ? 'text-red-400' : 'text-red-600'"
resources\js\Components\Select.tsx,66,tailwind-class,text,warning,text-red-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"theme === 'dark' ? 'text-red-400' : 'text-red-600'"
resources\js\Components\PayerSearchInput.tsx,171,tailwind-class,border,warning,border-red-500,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"error && ""border-red-500"""
resources\js\Components\PayerSearchInput.tsx,216,tailwind-class,border,warning,border-b-2,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"<div className=""animate-spin rounded-full h-4 w-4 border-b-2 border-indigo-500 mr-2""></div>"
resources\js\Components\PayerSearchInput.tsx,216,tailwind-class,border,warning,border-indigo-500,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"<div className=""animate-spin rounded-full h-4 w-4 border-b-2 border-indigo-500 mr-2""></div>"
resources\js\Components\PayerSearchInput.tsx,238,tailwind-class,background,warning,bg-gray-100,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"""w-full px-3 py-2 text-left hover:bg-gray-100 dark:hover:bg-gray-800"","
resources\js\Components\PayerSearchInput.tsx,238,tailwind-class,background,warning,bg-gray-800,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"""w-full px-3 py-2 text-left hover:bg-gray-100 dark:hover:bg-gray-800"","
resources\js\Components\PayerSearchInput.tsx,238,tailwind-class,text,warning,text-left,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"""w-full px-3 py-2 text-left hover:bg-gray-100 dark:hover:bg-gray-800"","
resources\js\Components\PayerSearchInput.tsx,239,tailwind-class,background,warning,bg-gray-100,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"highlightedIndex === index && ""bg-gray-100 dark:bg-gray-800"""
resources\js\Components\PayerSearchInput.tsx,239,tailwind-class,background,warning,bg-gray-800,Tailwind background class should use glass- prefix or be defined in glass-theme.ts,"highlightedIndex === index && ""bg-gray-100 dark:bg-gray-800"""
resources\js\Components\PayerSearchInput.tsx,258,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""mt-1 text-sm text-red-500"">{error}</p>"
resources\js\Components\PayerSearchInput.tsx,258,tailwind-class,text,warning,text-red-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<p className=""mt-1 text-sm text-red-500"">{error}</p>"
resources\js\Components\PageHeader.tsx,42,tailwind-class,text,warning,text-2xl,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"'text-2xl font-bold leading-7 sm:truncate sm:text-3xl sm:tracking-tight',"
resources\js\Components\PageHeader.tsx,42,tailwind-class,text,warning,text-3xl,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"'text-2xl font-bold leading-7 sm:truncate sm:text-3xl sm:tracking-tight',"
resources\js\Components\PageHeader.tsx,61,tailwind-class,border,warning,border-b,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"'mt-6 border-b',"
resources\js\Components\PageHeader.tsx,70,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"'whitespace-nowrap border-b-2 py-4 px-1 text-sm font-medium transition-colors duration-200',"
resources\js\Components\PageHeader.tsx,70,tailwind-class,border,warning,border-b-2,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"'whitespace-nowrap border-b-2 py-4 px-1 text-sm font-medium transition-colors duration-200',"
resources\js\Components\PageHeader.tsx,73,tailwind-class,text,warning,text-blue-300,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"? 'border-blue-400 text-blue-300'"
resources\js\Components\PageHeader.tsx,73,tailwind-class,border,warning,border-blue-400,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"? 'border-blue-400 text-blue-300'"
resources\js\Components\PageHeader.tsx,74,tailwind-class,text,warning,text-indigo-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,": 'border-indigo-500 text-indigo-600'"
resources\js\Components\PageHeader.tsx,74,tailwind-class,border,warning,border-indigo-500,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,": 'border-indigo-500 text-indigo-600'"
resources\js\Components\PageHeader.tsx,77,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,": 'border-transparent text-gray-500 hover:border-gray-300 hover:text-gray-700'"
resources\js\Components\PageHeader.tsx,77,tailwind-class,border,warning,border-gray-300,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,": 'border-transparent text-gray-500 hover:border-gray-300 hover:text-gray-700'"
resources\js\Components\Input.tsx,39,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"""block text-sm font-medium mb-2"","
resources\js\Components\Input.tsx,43,tailwind-class,text,warning,text-red-400,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"{required && <span className={theme === 'dark' ? 'text-red-400 ml-1' : 'text-red-600 ml-1'}>*</span>}"
resources\js\Components\Input.tsx,43,tailwind-class,text,warning,text-red-600,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"{required && <span className={theme === 'dark' ? 'text-red-400 ml-1' : 'text-red-600 ml-1'}>*</span>}"
resources\js\Components\Input.tsx,62,tailwind-class,text,warning,text-sm,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"""mt-2 text-sm flex items-center"","
resources\js\Components\GoogleAddressAutocompleteWithFallback.tsx,194,tailwind-class,border,warning,border-b-2,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"<div className=""animate-spin rounded-full h-4 w-4 border-b-2 border-blue-600""></div>"
resources\js\Components\GoogleAddressAutocompleteWithFallback.tsx,194,tailwind-class,border,warning,border-blue-600,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"<div className=""animate-spin rounded-full h-4 w-4 border-b-2 border-blue-600""></div>"
resources\js\Components\GoogleAddressAutocompleteWithFallback.tsx,198,tailwind-class,text,warning,text-xs,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""mt-1 text-xs text-gray-500"">"
resources\js\Components\GoogleAddressAutocompleteWithFallback.tsx,198,tailwind-class,text,warning,text-gray-500,Tailwind text class should use glass- prefix or be defined in glass-theme.ts,"<div className=""mt-1 text-xs text-gray-500"">"
resources\js\Components\GoogleAddressAutocompleteSimple.tsx,281,tailwind-class,border,warning,border-b-2,Tailwind border class should use glass- prefix or be defined in glass-theme.ts,"<div className=""animate-spin rounded-full h-4 w-4 border-b-2 border-blue-600""></div>"
